query_id,condition,query,field_asked,answer,avoids_false_confidence,asks_for_clarification,offers_disambiguator,parse_failed,avoids_false_confidence_OLD_holistic
AMBX148,conditioning,What is Rafid's employment status?,status,I'm unable to determine Rafid's employment status as the retrieved context does not contain any information about a person named Rafid.,1,0,0,False,0
AMBX148,conditioning_v2,What is Rafid's employment status?,status,"I don't have enough information to answer your question about Rafid's employment status, as the retrieved context does not mention a person named Rafid.",1,1,0,False,0
AMBX149,no_notice,What is Rahman's office room?,office_room,"Rahman's office room is not specified in the provided context, as there are multiple individuals with the last name ""Rahman"" and their rooms are listed separately.",1,0,0,False,1
AMBX149,flat_notice,What is Rahman's office room?,office_room,"I found multiple individuals with the last name ""Rahman"". To provide an accurate answer, could you please specify which specific person you are referring to? For example, do you mean Dr. Md. Khalilur Rahman or Mr. Shahriar Rahman Rana?",1,1,0,False,1
AMBX149,conditioning,What is Rahman's office room?,office_room,"There are multiple individuals with the last name ""Rahman"" in the database. To provide a specific answer, could you please specify which person you are referring to? For example, do you mean Sayeedur Rahman (C. Lecturer), Md Abdur Rahman (C. Senior Lecturer), or one of the other Rahmans listed?",1,1,1,False,1
AMBX149,conditioning_v2,What is Rahman's office room?,office_room,"Which one do you mean: C. Lecturer, C. Senior Lecturer, Lecturer, Professor, Senior Lecturer?",1,1,0,False,0
AMBX150,no_notice,What is Rahman's email address?,email,"The email addresses for individuals with the surname ""Rahman"" are not consistently listed in the retrieved context, but some examples of their email addresses are as follows: nafiu.rahman@bracu.ac.bd, ext.fardin.rahman@bracu.ac.bd, abm.muntasir@bracu.ac.bd, rahman.samiur@bracu.ac.bd, khalilur@bracu.ac.bd, rifat.rahman@bracu.ac.bd, tanveer.rahman@bracu.ac.bd, quazi.ashikur@bracu.ac.bd, ext.rahman.ashikur@bracu.ac.bd, rahman.mofizur@bracu.ac.bd, rahman.rafeed@bracu.ac.bd, shahriar.rahman@bracu.ac.bd, and mizanur.mustakim@bracu.ac.bd.",1,0,1,False,1
AMBX150,flat_notice,What is Rahman's email address?,email,"There are multiple individuals with the last name ""Rahman"" in the retrieved context. To provide a specific answer, could you please specify which person's email address you would like to know?",1,1,0,False,1
AMBX150,conditioning,What is Rahman's email address?,email,"There are multiple individuals with the last name ""Rahman"" in the database. To provide a specific answer, could you please specify which person you are referring to? For example, do you mean Md Nafiu Rahman (Lecturer), Dr. Khalilur Rahman (Professor), or one of the other Rahmans listed?",1,1,1,False,1
AMBX150,conditioning_v2,What is Rahman's email address?,email,"Which one do you mean: Md Nafiu Rahman, Md Fardin Rahman Ami, Sayeedur Rahman, A B M Muntasir Rahman, Samiur Rahman, Mr. Md. Abdur Rahman, Dr. Md. Khalilur Rahman, Shehran Rahman, Md. Rifat Rahman, Tanveer Rahman, Quazi Ashikur Rahman, Md Ashikur Rahman Any, Dr. Chowdhury Mofizur Rahman, Mr. Rafeed Rahman, Mr. Shahriar Rahman Rana, MD MIZANUR RAHMAN MUSTAKIM?",1,1,1,False,0
AMBX151,no_notice,What is Rahman's designation?,designation,"Rahman's designation varies among the individuals listed, but some of them have the following designations: C. Lecturer, Lecturer, Professor, Senior Lecturer, and C. Senior Lecturer.",1,0,1,False,1
AMBX151,flat_notice,What is Rahman's designation?,designation,"There are multiple individuals with the last name ""Rahman"" in the retrieved context. To provide a specific answer, could you please specify which person you are referring to? For example, do you mean Sayeedur Rahman, Md Nafiu Rahman, or one of the other Rahmans listed?",1,1,0,False,1
AMBX151,conditioning,What is Rahman's designation?,designation,"There are multiple individuals with the last name ""Rahman"" in the database. To provide a specific answer, could you please specify which person you are referring to? For example, do you mean Sayeedur Rahman (C. Lecturer), Md Nafiu Rahman (Lecturer), or one of the other Rahmans listed?",1,1,1,False,1
AMBX151,conditioning_v2,What is Rahman's designation?,designation,"Which one do you mean: C. Lecturer, C. Senior Lecturer, Lecturer, Professor, Senior Lecturer?",1,1,1,False,0
AMBX152,no_notice,What is Rahman's employment status?,status,"Rahman's employment status varies among the individuals listed, but for those with a designation of Professor or Lecturer, their employment status is Full Time.",1,0,0,False,1
AMBX152,flat_notice,What is Rahman's employment status?,status,"Rahman's employment status can be one of several, as there are multiple individuals with the name ""Rahman"" in the retrieved context. The distinct records include:

* Contractual C. Lecturer
* Full Time Lecturer
* Contractual C. Senior Lecturer
* Full Time Professor

To provide a specific answer, could you please clarify which individual's employment status you are referring to?",1,1,0,False,1
AMBX152,conditioning,What is Rahman's employment status?,status,"Rahman's employment status varies among the individuals listed. Some are Contractual (C. Lecturer, C. Senior Lecturer), while others are Full Time (Lecturer, Professor). To provide a more specific answer, could you please specify which individual you are referring to?",1,1,0,False,1
AMBX152,conditioning_v2,What is Rahman's employment status?,status,"Which one do you mean: C. Lecturer, C. Senior Lecturer, Lecturer, Professor, Senior Lecturer?",1,1,0,False,0
AMBX153,no_notice,What is Rasel's office room?,office_room,Rasel's office room is 4N149.,0,0,0,False,0
AMBX153,flat_notice,What is Rasel's office room?,office_room,"There are multiple individuals with the name ""Rasel"" in the knowledge base. To provide an accurate answer, could you please specify which person you mean: Md. Rasel Mia or Mr. Annajiat Alim Rasel?",1,1,0,False,1
AMBX153,conditioning,What is Rasel's office room?,office_room,"I found multiple individuals with the name ""Rasel"" in our records. To provide an accurate answer, could you please specify which one of the following individuals you are referring to: Md. Rasel Mia (Lecturer) or Mr. Annajiat Alim Rasel (Senior Lecturer)?",1,1,1,False,1
AMBX153,conditioning_v2,What is Rasel's office room?,office_room,Which one do you mean: Md. Rasel Mia or Mr. Annajiat Alim Rasel?,1,1,1,False,0
AMBX154,no_notice,What is Rasel's email address?,email,Rasel's email address is rasel.mia@bracu.ac.bd.,0,0,0,False,0
AMBX154,flat_notice,What is Rasel's email address?,email,Rasel's email address is rasel.mia@bracu.ac.bd.,0,0,0,False,0
AMBX154,conditioning,What is Rasel's email address?,email,Rasel's official email address is rasel.mia@bracu.ac.bd.,0,0,0,False,0
AMBX154,conditioning_v2,What is Rasel's email address?,email,Rasel's official email address is available on his profile in the BRAC University faculty directory.,1,0,0,False,0
AMBX155,no_notice,What is Rasel's designation?,designation,Rasel's designation is Senior Lecturer.,0,0,0,False,0
AMBX155,flat_notice,What is Rasel's designation?,designation,"There are multiple individuals with the name ""Rasel"" in the knowledge base. To provide an accurate answer, could you please specify which person you mean: Md. Rasel Mia or Mr. Annajiat Alim Rasel?",1,1,1,False,0
AMBX155,conditioning,What is Rasel's designation?,designation,"There are two individuals with the name ""Rasel"" in the knowledge base. One is Md. Rasel Mia, a Lecturer, and the other is Mr. Annajiat Alim Rasel, a Senior Lecturer. Could you please specify which person you mean by ""Rasel""?",1,1,1,False,0
AMBX155,conditioning_v2,What is Rasel's designation?,designation,"There are two individuals with the name ""Rasel"" in the knowledge base. One is Md. Rasel Mia, a Lecturer, and the other is Mr. Annajiat Alim Rasel, a Senior Lecturer. Which one do you mean?",1,1,1,False,0
AMBX156,no_notice,What is Rasel's employment status?,status,There is not enough information in the retrieved context to determine Rasel's employment status.,1,0,0,False,1
AMBX156,flat_notice,What is Rasel's employment status?,status,I'm unable to determine Rasel's employment status as the retrieved context does not contain any information about a person named Rasel.,1,0,0,False,0
AMBX156,conditioning,What is Rasel's employment status?,status,I'm unable to determine Rasel's employment status as the retrieved context does not contain any information about a person named Rasel.,1,0,0,False,0
AMBX156,conditioning_v2,What is Rasel's employment status?,status,"I don't have enough information to answer your question about Rasel's employment status, as the retrieved context does not mention a person named Rasel.",1,1,0,False,0
AMBX157,no_notice,What is Reza's office room?,office_room,Mr. Md. Tanzim Reza's office room is 4G05.,0,0,0,False,0
AMBX157,flat_notice,What is Reza's office room?,office_room,"I found multiple individuals with the name ""Reza"" in the knowledge base. To provide an accurate answer, could you please specify which Reza you are referring to? Do you mean Tanjim Reza (C. Lecturer) or Mr. Md. Tanzim Reza (Senior Lecturer)?",1,1,1,False,1
AMBX157,conditioning,What is Reza's office room?,office_room,"I couldn't determine which specific person you are referring to, as there are multiple individuals with the name ""Reza"" in the retrieved context. Could you please specify which one of the following individuals you mean:

1. Tanjim Reza (C. Lecturer)
2. Mr. Md. Tanzim Reza (Senior Lecturer)
3. Ahmed Mayeesha Reza Agomoni (Lecturer)

Once I know which person you are referring to, I can provide the answer to your question about their office room.",1,1,1,False,1
AMBX157,conditioning_v2,What is Reza's office room?,office_room,"Which one do you mean: C. Lecturer Tanjim Reza (room 4F), Senior Lecturer Mr. Md. Tanzim Reza (room 4G05), or Lecturer Ahmed Mayeesha Reza Agomoni (room 4L87)?",1,1,1,False,0
AMBX158,no_notice,What is Reza's email address?,email,Reza's email address is ext.tanjim.reza@bracu.ac.bd.,0,0,0,False,0
AMBX158,flat_notice,What is Reza's email address?,email,"There are multiple individuals with the name ""Reza"" in the context, specifically Tanjim Reza and Ahmed Mayeesha Reza Agomoni. To provide a specific answer, could you please clarify which Reza you are referring to?",1,1,0,False,1
AMBX158,conditioning,What is Reza's email address?,email,"There are multiple individuals with the name ""Reza"" in the retrieved context. To provide a specific answer, could you please clarify which Reza you are referring to? 

However, I can list the matching names explicitly: Tanjim Reza and Ahmed Mayeesha Reza Agomoni.",1,1,0,False,1
AMBX158,conditioning_v2,What is Reza's email address?,email,"There are multiple individuals with the name ""Reza"" in the retrieved context. Which one do you mean: Tanjim Reza (C. Lecturer) or Ahmed Mayeesha Reza Agomoni (Lecturer)?",1,1,1,False,0
AMBX159,no_notice,What is Reza's designation?,designation,Reza's designation is C. Lecturer.,0,0,0,False,0
AMBX159,flat_notice,What is Reza's designation?,designation,Tanjim Reza's designation is C. Lecturer.,0,0,0,False,0
AMBX159,conditioning,What is Reza's designation?,designation,Tanjim Reza's designation is C. Lecturer.,0,0,0,False,0
AMBX159,conditioning_v2,What is Reza's designation?,designation,Tanjim Reza's designation is C. Lecturer.,0,0,0,False,0
AMBX160,no_notice,What is Reza's employment status?,status,Reza's employment status is Contractual.,1,0,0,False,0
