id,Question,cluster_id,cluster_size
1206,Can someone help — how to contact with BRACU Finance and Accounts Department?,1260,2
1261,How to contact with BRACU Finance and Accounts Department?,1260,2
1203,"Besides tuition, what recurring fees do undergraduate students typically pay each semester?",1261,2
1262,"I looked around the site but couldn't find it — besides tuition, what recurring fees do undergraduate students typically pay each semester?",1261,2
1229,Does a repeat or retake exam cost the same as a regular exam fee?,1262,2
1263,I looked around the site but couldn't find it — does a repeat or retake exam cost the same as a regular exam fee?,1262,2
1256,How much does BRAC University give out in scholarships every year?,1263,2
1264,I looked around the site but couldn't find it — how much does BRAC University give out in scholarships every year?,1263,2
1227,Do lab-based or design-based programs pay an additional fee beyond regular tuition?,1267,2
1268,"I wanted to ask, do lab-based or design-based programs pay an additional fee beyond regular tuition?",1267,2
1265,"I looked around the site but couldn't find it — if I change my department, will it affect my scholarship?",1272,2
1273,"If I change my department, will it affect my scholarship?",1272,2
1232,Does BRAC University have a special tuition waiver for students from Indigenous/Tribal communities in Bangladesh?,1277,2
1278,Is there a special tuition waiver for students from Indigenous/Tribal communities in Bangladesh?,1277,2
1279,Is there a tuition fee waiver available for postgraduate applicants based on their undergraduate results?,1279,2
1280,Is there a tuition fee waiver for postgraduate programs?,1279,2
1259,"How to collect payment clearance from Finance and Accounts department for Provisional Certificate, Convocation and other document request form?",1282,2
1283,"Just wondering, how to collect payment clearance from Finance and Accounts department for Provisional Certificate, Convocation and other document request form?",1282,2
1267,I received a Board Scholarship in my HSC exam - how do I use it at BRACU?,1283,2
1284,"Just wondering, I received a Board Scholarship in my HSC exam - how do I use it at BRACU?",1283,2
1275,Is a minimum course load required to keep a postgraduate tuition waiver active?,1284,2
1285,"Kind of urgent, but is a minimum course load required to keep a postgraduate tuition waiver active?",1284,2
1222,Could you please provide details about the tuition fee structure at BRAC University?,1286,2
1287,"New student here, could you please provide details about the tuition fee structure at BRAC University?",1286,2
1230,Does BRAC University claim there are no hidden fees for its degree programs?,1290,2
1291,One thing I couldn't find anywhere: does BRAC University claim there are no hidden fees for its degree programs?,1290,2
1258,How to collect payment clearance from Finance and Accounts department for Degree Processing/Convocation?,1291,2
1292,One thing I couldn't find anywhere: how to collect payment clearance from Finance and Accounts department for Degree Processing/Convocation?,1291,2
1272,"If I am eligible for the scholarship in multiple categories, can I apply for all those categories?",1292,2
1293,"One thing I couldn't find anywhere: if I am eligible for the scholarship in multiple categories, can I apply for all those categories?",1292,2
1252,How can students apply for financial aid?,1296,2
1297,Quick question — how can students apply for financial aid?,1296,2
1249,How are financial aid decisions communicated to students?,1299,2
1300,"Random question, how are financial aid decisions communicated to students?",1299,2
1276,Is the admission application fee the same regardless of which payment method I use?,1300,2
1301,"Random question, is the admission application fee the same regardless of which payment method I use?",1300,2
1207,Can someone help — roughly how is undergraduate tuition charged at BRAC University - per credit or a flat rate?,1301,2
1302,Roughly how is undergraduate tuition charged at BRAC University - per credit or a flat rate?,1301,2
1260,How to collect payment clearance from Finance and Accounts department for the Makeup exam?,1302,2
1303,"Sorry if this was already answered, but how to collect payment clearance from Finance and Accounts department for the Makeup exam?",1302,2
1204,Can a student combine multiple tuition waivers if they qualify for more than one?,1304,2
1305,"This might be a silly question, but can a student combine multiple tuition waivers if they qualify for more than one?",1304,2
1205,"Can financial aid be revoked, and if so, under what circumstances?",1305,2
1306,"This might be a silly question, but can financial aid be revoked, and if so, under what circumstances?",1305,2
1210,Can you tell me what some of the standard 'other fees' charged by BRAC University outside of tuition are?,1309,2
1310,What are some of the standard 'other fees' charged by BRAC University outside of tuition?,1309,2
1211,Can you tell me what the accepted methods for paying tuition and fees are?,1310,2
1311,What are the accepted methods for paying tuition and fees?,1310,2
1212,Can you tell me what the accepted ways to pay tuition at BRAC University are?,1311,2
1312,What are the accepted ways to pay tuition at BRAC University?,1311,2
1213,Can you tell me what the consequences of late payment of tuition and fees are?,1312,2
1313,What are the consequences of late payment of tuition and fees?,1312,2
1216,Can you tell me what the eligibility criteria for Scholarship Based on Previous Academic Results are?,1314,2
1315,What are the eligibility criteria for Scholarship Based on Previous Academic Results?,1314,2
1307,"This might be a silly question, but what are the eligibility criteria for the Children of Freedom Fighter Scholarship and what are the supporting documents required with the application?",1315,2
1316,"What are the eligibility criteria for the Children of Freedom Fighter Scholarship and
what are the supporting documents required with the application?",1315,2
1217,Can you tell me what the payment deadlines for tuition and fees are?,1316,2
1317,What are the payment deadlines for tuition and fees?,1316,2
1221,Can you tell me what the ways of paying the tution fees are?,1319,2
1320,What are the ways of paying the tution fees?,1319,2
